lat,long,elev,name,Year,Temp
-23.55,145.29,266.9,BARCALDINE,2004,30.81448
-23.55,145.29,266.9,BARCALDINE,2005,31.2832
-23.55,145.29,266.9,BARCALDINE,2006,30.42652
-23.55,145.29,266.9,BARCALDINE,2007,30.06466
-23.55,145.29,266.9,BARCALDINE,2008,29.88661
-23.55,145.29,266.9,BARCALDINE,2009,30.91181
-23.55,145.29,266.9,BARCALDINE,2010,28.55647
-23.55,145.29,266.9,BARCALDINE,2011,29.43838
-23.55,145.29,266.9,BARCALDINE,2012,29.90909
-23.55,145.29,266.9,BARCALDINE,2013,31.78682
-23.55,145.29,266.9,BARCALDINE,2014,31.03257
-23.55,145.29,266.9,BARCALDINE,2015,31.32017
-23.55,145.29,266.9,BARCALDINE,2016,30.64837
-23.55,145.29,266.9,BARCALDINE,2017,32.11232
-23.55,145.29,266.9,BARCALDINE,2018,31.86144
-23.55,145.29,266.9,BARCALDINE,2019,33.04094
-23.44,144.28,192.2,LONGREACH,1975,30.17745
-23.44,144.28,192.2,LONGREACH,1976,30.34055
-23.44,144.28,192.2,LONGREACH,1977,30.47445
-23.44,144.28,192.2,LONGREACH,1978,30.14521
-23.44,144.28,192.2,LONGREACH,1979,31.48775
-23.44,144.28,192.2,LONGREACH,1980,31.86441
-23.44,144.28,192.2,LONGREACH,1981,30.90907
-23.44,144.28,192.2,LONGREACH,1982,31.73562
-23.44,144.28,192.2,LONGREACH,1983,30.95589
-23.44,144.28,192.2,LONGREACH,1984,30.4456
-23.44,144.28,192.2,LONGREACH,1985,31.14877
-23.44,144.28,192.2,LONGREACH,1986,31.71178
-23.44,144.28,192.2,LONGREACH,1987,31.33453
-23.44,144.28,192.2,LONGREACH,1988,31.77104
-23.44,144.28,192.2,LONGREACH,1989,29.73671
-23.44,144.28,192.2,LONGREACH,1990,30.46219
-23.44,144.28,192.2,LONGREACH,1991,31.63973
-23.44,144.28,192.2,LONGREACH,1992,31.5806
-23.44,144.28,192.2,LONGREACH,1993,31.94438
-23.44,144.28,192.2,LONGREACH,1994,31.09726
-23.44,144.28,192.2,LONGREACH,1995,31.53041
-23.44,144.28,192.2,LONGREACH,1996,31.76448
-23.44,144.28,192.2,LONGREACH,1997,31.6708
-23.44,144.28,192.2,LONGREACH,1998,31.64863
-23.44,144.28,192.2,LONGREACH,1999,30.69313
-23.44,144.28,192.2,LONGREACH,2000,30.13743
-23.44,144.28,192.2,LONGREACH,2001,31.6737
-23.44,144.28,192.2,LONGREACH,2002,33.24247
-23.44,144.28,192.2,LONGREACH,2003,32.67507
-23.44,144.28,192.2,LONGREACH,2004,32.22486
-23.44,144.28,192.2,LONGREACH,2005,32.59808
-23.44,144.28,192.2,LONGREACH,2006,31.84274
-23.44,144.28,192.2,LONGREACH,2007,31.56712
-23.44,144.28,192.2,LONGREACH,2008,31.32978
-23.44,144.28,192.2,LONGREACH,2009,32.03096
-23.44,144.28,192.2,LONGREACH,2010,29.48082
-23.44,144.28,192.2,LONGREACH,2011,30.7663
-23.44,144.28,192.2,LONGREACH,2012,31.03661
-23.44,144.28,192.2,LONGREACH,2013,32.90824
-23.44,144.28,192.2,LONGREACH,2014,32.83945
-23.44,144.28,192.2,LONGREACH,2015,32.56253
-23.44,144.28,192.2,LONGREACH,2016,31.1743
-23.44,144.28,192.2,LONGREACH,2017,33.33269
-23.44,144.28,192.2,LONGREACH,2018,33.32182
-23.44,144.28,192.2,LONGREACH,2019,33.65034
-19.92,138.12,231.2,CAMOOWEAL,1975,31.54265
-19.92,138.12,231.2,CAMOOWEAL,1976,31.50759
-19.92,138.12,231.2,CAMOOWEAL,1977,31.99358
-19.92,138.12,231.2,CAMOOWEAL,1978,32.12598
-19.92,138.12,231.2,CAMOOWEAL,1979,32.72521
-19.92,138.12,231.2,CAMOOWEAL,1980,34.33778
-19.92,138.12,231.2,CAMOOWEAL,1981,33.28066
-19.92,138.12,231.2,CAMOOWEAL,1982,33.01791
-19.92,138.12,231.2,CAMOOWEAL,1983,33.26192
-19.92,138.12,231.2,CAMOOWEAL,1984,31.99699
-19.92,138.12,231.2,CAMOOWEAL,1985,33.5
-19.92,138.12,231.2,CAMOOWEAL,1986,33.97315
-19.92,138.12,231.2,CAMOOWEAL,1987,33.39781
-19.92,138.12,231.2,CAMOOWEAL,1988,34.55096
-19.92,138.12,231.2,CAMOOWEAL,1989,33.17815
-19.92,138.12,231.2,CAMOOWEAL,1990,33.92877
-19.92,138.12,231.2,CAMOOWEAL,1991,33.0942
-19.92,138.12,231.2,CAMOOWEAL,1992,33.24466
-19.92,138.12,231.2,CAMOOWEAL,1993,32.71012
-19.92,138.12,231.2,CAMOOWEAL,1994,33.23256
-19.92,138.12,231.2,CAMOOWEAL,1995,33.2102
-19.92,138.12,231.2,CAMOOWEAL,1996,33.61606
-19.92,138.12,231.2,CAMOOWEAL,1997,30.52066
-19.92,138.12,231.2,CAMOOWEAL,1998,32.58625
-19.92,138.12,231.2,CAMOOWEAL,1999,32.74451
-19.92,138.12,231.2,CAMOOWEAL,2000,31.54466
-19.92,138.12,231.2,CAMOOWEAL,2001,32.57155
-19.92,138.12,231.2,CAMOOWEAL,2002,34.66888
-19.92,138.12,231.2,CAMOOWEAL,2003,33.29226
-19.92,138.12,231.2,CAMOOWEAL,2004,33.19781
-19.92,138.12,231.2,CAMOOWEAL,2005,34.07658
-19.92,138.12,231.2,CAMOOWEAL,2006,32.65
-19.92,138.12,231.2,CAMOOWEAL,2007,33.01648
-19.92,138.12,231.2,CAMOOWEAL,2008,34.23562
-19.92,138.12,231.2,CAMOOWEAL,2009,32.71543
-19.92,138.12,231.2,CAMOOWEAL,2010,32.10716
-19.92,138.12,231.2,CAMOOWEAL,2011,31.46429
-19.92,138.12,231.2,CAMOOWEAL,2012,33.43443
-19.92,138.12,231.2,CAMOOWEAL,2013,35.12192
-19.92,138.12,231.2,CAMOOWEAL,2014,33.73918
-19.92,138.12,231.2,CAMOOWEAL,2015,33.76137
-19.92,138.12,231.2,CAMOOWEAL,2016,33.51721
-19.92,138.12,231.2,CAMOOWEAL,2017,34.56511
-19.92,138.12,231.2,CAMOOWEAL,2018,34.58219
-19.92,138.12,231.2,CAMOOWEAL,2019,35.3702
-22.91,139.9,161.8,BOULIA,1975,29.8053
-22.91,139.9,161.8,BOULIA,1976,29.46104
-22.91,139.9,161.8,BOULIA,1977,30.91361
-22.91,139.9,161.8,BOULIA,1978,31.59355
-22.91,139.9,161.8,BOULIA,1979,32.55718
-22.91,139.9,161.8,BOULIA,1980,33.10683
-22.91,139.9,161.8,BOULIA,1981,31.90329
-22.91,139.9,161.8,BOULIA,1982,32.14404
-22.91,139.9,161.8,BOULIA,1983,32.04649
-22.91,139.9,161.8,BOULIA,1984,30.73102
-22.91,139.9,161.8,BOULIA,1985,31.69699
-22.91,139.9,161.8,BOULIA,1986,32.19559
-22.91,139.9,161.8,BOULIA,1987,31.70139
-22.91,139.9,161.8,BOULIA,1988,32.11229
-22.91,139.9,161.8,BOULIA,1989,31.08715
-22.91,139.9,161.8,BOULIA,1990,31.97135
-22.91,139.9,161.8,BOULIA,1991,31.952
-22.91,139.9,161.8,BOULIA,1992,31.60907
-22.91,139.9,161.8,BOULIA,1993,32.20028
-22.91,139.9,161.8,BOULIA,1994,31.88094
-22.91,139.9,161.8,BOULIA,1995,31.56356
-22.91,139.9,161.8,BOULIA,1996,32.34481
-22.91,139.9,161.8,BOULIA,1997,31.20083
-22.91,139.9,161.8,BOULIA,1998,32.81364
-22.91,139.9,161.8,BOULIA,1999,31.50959
-22.91,139.9,161.8,BOULIA,2000,30.51977
-22.91,139.9,161.8,BOULIA,2001,31.99632
-22.91,139.9,161.8,BOULIA,2002,33.68382
-22.91,139.9,161.8,BOULIA,2003,32.50393
-22.91,139.9,161.8,BOULIA,2004,32.60604
-22.91,139.9,161.8,BOULIA,2005,33.26091
-22.91,139.9,161.8,BOULIA,2006,32.67787
-22.91,139.9,161.8,BOULIA,2007,32.24713
-22.91,139.9,161.8,BOULIA,2008,32.63361
-22.91,139.9,161.8,BOULIA,2009,31.81089
-22.91,139.9,161.8,BOULIA,2010,30.50743
-22.91,139.9,161.8,BOULIA,2011,31.16777
-22.91,139.9,161.8,BOULIA,2012,31.94568
-22.91,139.9,161.8,BOULIA,2013,33.92634
-22.91,139.9,161.8,BOULIA,2014,32.72595
-22.91,139.9,161.8,BOULIA,2015,32.25159
-22.91,139.9,161.8,BOULIA,2016,31.79444
-22.91,139.9,161.8,BOULIA,2017,35.10372
-22.91,139.9,161.8,BOULIA,2018,33.23859
-22.91,139.9,161.8,BOULIA,2019,34.15563
-25.9,139.35,46.6,BIRDSVILLE,1975,28.88328
-25.9,139.35,46.6,BIRDSVILLE,1976,28.99372
-25.9,139.35,46.6,BIRDSVILLE,1977,30.29452
-25.9,139.35,46.6,BIRDSVILLE,1978,29.76027
-25.9,139.35,46.6,BIRDSVILLE,1979,31.04192
-25.9,139.35,46.6,BIRDSVILLE,1980,31.72672
-25.9,139.35,46.6,BIRDSVILLE,1981,30.50562
-25.9,139.35,46.6,BIRDSVILLE,1982,31.49176
-25.9,139.35,46.6,BIRDSVILLE,1983,30.64247
-25.9,139.35,46.6,BIRDSVILLE,1984,29.92727
-25.9,139.35,46.6,BIRDSVILLE,1985,30.64505
-25.9,139.35,46.6,BIRDSVILLE,1986,30.50712
-25.9,139.35,46.6,BIRDSVILLE,1987,30.7044
-25.9,139.35,46.6,BIRDSVILLE,1988,31.35365
-25.9,139.35,46.6,BIRDSVILLE,1989,29.89144
-25.9,139.35,46.6,BIRDSVILLE,1990,30.8761
-25.9,139.35,46.6,BIRDSVILLE,1991,31.28791
-25.9,139.35,46.6,BIRDSVILLE,1992,30.27923
-25.9,139.35,46.6,BIRDSVILLE,1993,30.82192
-25.9,139.35,46.6,BIRDSVILLE,1994,30.81534
-25.9,139.35,46.6,BIRDSVILLE,1995,30.58077
-25.9,139.35,46.6,BIRDSVILLE,1996,31.10028
-25.9,139.35,46.6,BIRDSVILLE,1997,30.89014
-25.9,139.35,46.6,BIRDSVILLE,1998,30.83939
-25.9,139.35,46.6,BIRDSVILLE,1999,31.12222
-25.9,139.35,46.6,BIRDSVILLE,2000,30.27404
-25.9,139.35,46.6,BIRDSVILLE,2001,30.85262
-25.9,139.35,46.6,BIRDSVILLE,2002,32.18764
-25.9,139.35,46.6,BIRDSVILLE,2003,31.25152
-25.9,139.35,46.6,BIRDSVILLE,2004,31.54262
-25.9,139.35,46.6,BIRDSVILLE,2005,32.23362
-25.9,139.35,46.6,BIRDSVILLE,2006,32.04842
-25.9,139.35,46.6,BIRDSVILLE,2007,31.61086
-25.9,139.35,46.6,BIRDSVILLE,2008,31.18778
-25.9,139.35,46.6,BIRDSVILLE,2009,31.57346
-25.9,139.35,46.6,BIRDSVILLE,2010,29.00338
-25.9,139.35,46.6,BIRDSVILLE,2011,31.10029
-25.9,139.35,46.6,BIRDSVILLE,2012,31.60219
-25.9,139.35,46.6,BIRDSVILLE,2013,32.80632
-25.9,139.35,46.6,BIRDSVILLE,2014,32.15507
-25.9,139.35,46.6,BIRDSVILLE,2015,31.65522
-25.9,139.35,46.6,BIRDSVILLE,2016,31.10877
-25.9,139.35,46.6,BIRDSVILLE,2017,32.83489
-25.9,139.35,46.6,BIRDSVILLE,2018,32.4277
-25.9,139.35,46.6,BIRDSVILLE,2019,34.84437
-25.62,151.62,110.9,GAYNDAH,1975,26.8659
-25.62,151.62,110.9,GAYNDAH,1976,27.4537
-25.62,151.62,110.9,GAYNDAH,1977,28.34521
-25.62,151.62,110.9,GAYNDAH,1978,27.0337
-25.62,151.62,110.9,GAYNDAH,1979,28.77589
-25.62,151.62,110.9,GAYNDAH,1980,29.2728
-25.62,151.62,110.9,GAYNDAH,1981,27.77686
-25.62,151.62,110.9,GAYNDAH,1982,28.03664
-25.62,151.62,110.9,GAYNDAH,1983,27.65753
-25.62,151.62,110.9,GAYNDAH,1984,27.23481
-25.62,151.62,110.9,GAYNDAH,1985,27.92164
-25.62,151.62,110.9,GAYNDAH,1986,28.11212
-25.62,151.62,110.9,GAYNDAH,1987,28.50249
-25.62,151.62,110.9,GAYNDAH,1988,28.79781
-25.62,151.62,110.9,GAYNDAH,1989,26.96088
-25.62,151.62,110.9,GAYNDAH,1990,27.94137
-25.62,151.62,110.9,GAYNDAH,1991,29.15726
-25.62,151.62,110.9,GAYNDAH,1992,27.75765
-25.62,151.62,110.9,GAYNDAH,1993,28.51863
-25.62,151.62,110.9,GAYNDAH,1994,28.45644
-25.62,151.62,110.9,GAYNDAH,1995,28.41699
-25.62,151.62,110.9,GAYNDAH,1996,28.60082
-25.62,151.62,110.9,GAYNDAH,1997,28.59392
-25.62,151.62,110.9,GAYNDAH,1998,28.28849
-25.62,151.62,110.9,GAYNDAH,1999,27.7874
-25.62,151.62,110.9,GAYNDAH,2000,28.03033
-25.62,151.62,110.9,GAYNDAH,2001,28.90986
-25.62,151.62,110.9,GAYNDAH,2002,29.35738
-25.62,151.62,110.9,GAYNDAH,2003,28.7589
-25.62,151.62,110.9,GAYNDAH,2004,29.19071
-25.62,151.62,110.9,GAYNDAH,2005,29.06712
-25.62,151.62,110.9,GAYNDAH,2006,29.28575
-25.62,151.62,110.9,GAYNDAH,2007,28.29479
-25.62,151.62,110.9,GAYNDAH,2008,27.92432
-25.62,151.62,110.9,GAYNDAH,2009,29.06813
-25.62,151.62,110.9,GAYNDAH,2010,27.130490000000002
-25.62,151.62,110.9,GAYNDAH,2011,27.41185
-25.62,151.62,110.9,GAYNDAH,2012,28.32548
-25.62,151.62,110.9,GAYNDAH,2013,29.08269
-25.62,151.62,110.9,GAYNDAH,2014,29.55288
-25.62,151.62,110.9,GAYNDAH,2015,28.32652
-25.62,151.62,110.9,GAYNDAH,2016,29.6427
-25.62,151.62,110.9,GAYNDAH,2017,29.2926
-25.62,151.62,110.9,GAYNDAH,2018,28.96106
-25.62,151.62,110.9,GAYNDAH,2019,31.31507
-23.38,150.48,10.4,ROCKHAMPTON,1975,27.59377
-23.38,150.48,10.4,ROCKHAMPTON,1976,28.00082
-23.38,150.48,10.4,ROCKHAMPTON,1977,27.97549
-23.38,150.48,10.4,ROCKHAMPTON,1978,27.53681
-23.38,150.48,10.4,ROCKHAMPTON,1979,28.56219
-23.38,150.48,10.4,ROCKHAMPTON,1980,28.7761
-23.38,150.48,10.4,ROCKHAMPTON,1981,28.07521
-23.38,150.48,10.4,ROCKHAMPTON,1982,28.54466
-23.38,150.48,10.4,ROCKHAMPTON,1983,27.79151
-23.38,150.48,10.4,ROCKHAMPTON,1984,27.95492
-23.38,150.48,10.4,ROCKHAMPTON,1985,28.20496
-23.38,150.48,10.4,ROCKHAMPTON,1986,28.29781
-23.38,150.48,10.4,ROCKHAMPTON,1987,28.98849
-23.38,150.48,10.4,ROCKHAMPTON,1988,28.65918
-23.38,150.48,10.4,ROCKHAMPTON,1989,27.67726
-23.38,150.48,10.4,ROCKHAMPTON,1990,28.43233
-23.38,150.48,10.4,ROCKHAMPTON,1991,29.06
-23.38,150.48,10.4,ROCKHAMPTON,1992,28.71694
-23.38,150.48,10.4,ROCKHAMPTON,1993,28.6511
-23.38,150.48,10.4,ROCKHAMPTON,1994,28.93123
-23.38,150.48,10.4,ROCKHAMPTON,1995,28.8389
-23.38,150.48,10.4,ROCKHAMPTON,1996,28.92486
-23.38,150.48,10.4,ROCKHAMPTON,1997,28.38055
-23.38,150.48,10.4,ROCKHAMPTON,1998,29.00301
-23.38,150.48,10.4,ROCKHAMPTON,1999,28.58082
-23.38,150.48,10.4,ROCKHAMPTON,2000,27.91066
-23.38,150.48,10.4,ROCKHAMPTON,2001,29.3526
-23.38,150.48,10.4,ROCKHAMPTON,2002,29.70493
-23.38,150.48,10.4,ROCKHAMPTON,2003,29.04466
-23.38,150.48,10.4,ROCKHAMPTON,2004,29.79945
-23.38,150.48,10.4,ROCKHAMPTON,2005,29.48466
-23.38,150.48,10.4,ROCKHAMPTON,2006,28.73836
-23.38,150.48,10.4,ROCKHAMPTON,2007,28.45315
-23.38,150.48,10.4,ROCKHAMPTON,2008,28.16831
-23.38,150.48,10.4,ROCKHAMPTON,2009,29.87699
-23.38,150.48,10.4,ROCKHAMPTON,2010,27.69808
-23.38,150.48,10.4,ROCKHAMPTON,2011,27.91479
-23.38,150.48,10.4,ROCKHAMPTON,2012,28.29153
-23.38,150.48,10.4,ROCKHAMPTON,2013,29.05836
-23.38,150.48,10.4,ROCKHAMPTON,2014,28.80685
-23.38,150.48,10.4,ROCKHAMPTON,2015,29.3874
-23.38,150.48,10.4,ROCKHAMPTON,2016,29.5789
-23.38,150.48,10.4,ROCKHAMPTON,2017,29.67726
-23.38,150.48,10.4,ROCKHAMPTON,2018,29.9589
-23.38,150.48,10.4,ROCKHAMPTON,2019,30.91192
-24.91,152.32,30.8,BUNDABERGAERO,1975,26.34804
-24.91,152.32,30.8,BUNDABERGAERO,1976,26.88953
-24.91,152.32,30.8,BUNDABERGAERO,1977,26.93889
-24.91,152.32,30.8,BUNDABERGAERO,1978,26.66777
-24.91,152.32,30.8,BUNDABERGAERO,1979,27.33278
-24.91,152.32,30.8,BUNDABERGAERO,1980,27.64073
-24.91,152.32,30.8,BUNDABERGAERO,1981,27.0268
-24.91,152.32,30.8,BUNDABERGAERO,1982,26.91828
-24.91,152.32,30.8,BUNDABERGAERO,1983,26.84219
-24.91,152.32,30.8,BUNDABERGAERO,1984,26.63634
-24.91,152.32,30.8,BUNDABERGAERO,1985,26.80365
-24.91,152.32,30.8,BUNDABERGAERO,1986,26.99973
-24.91,152.32,30.8,BUNDABERGAERO,1987,27.26964
-24.91,152.32,30.8,BUNDABERGAERO,1988,27.37025
-24.91,152.32,30.8,BUNDABERGAERO,1989,26.32536
-24.91,152.32,30.8,BUNDABERGAERO,1990,27.07612
-24.91,152.32,30.8,BUNDABERGAERO,1991,27.88685
-24.91,152.32,30.8,BUNDABERGAERO,1992,26.86776
-24.91,152.32,30.8,BUNDABERGAERO,1993,27.30877
-24.91,152.32,30.8,BUNDABERGAERO,1994,27.17315
-24.91,152.32,30.8,BUNDABERGAERO,1995,27.25342
-24.91,152.32,30.8,BUNDABERGAERO,1996,27.45956
-24.91,152.32,30.8,BUNDABERGAERO,1997,27.01397
-24.91,152.32,30.8,BUNDABERGAERO,1998,27.79481
-24.91,152.32,30.8,BUNDABERGAERO,1999,26.81473
-24.91,152.32,30.8,BUNDABERGAERO,2000,26.85409
-24.91,152.32,30.8,BUNDABERGAERO,2001,27.75746
-24.91,152.32,30.8,BUNDABERGAERO,2002,27.77175
-24.91,152.32,30.8,BUNDABERGAERO,2003,27.36676
-24.91,152.32,30.8,BUNDABERGAERO,2004,27.72314
-24.91,152.32,30.8,BUNDABERGAERO,2005,27.60056
-24.91,152.32,30.8,BUNDABERGAERO,2006,27.34691
-24.91,152.32,30.8,BUNDABERGAERO,2007,27.24689
-24.91,152.32,30.8,BUNDABERGAERO,2008,27.0072
-24.91,152.32,30.8,BUNDABERGAERO,2009,27.65546
-24.91,152.32,30.8,BUNDABERGAERO,2010,26.67631
-24.91,152.32,30.8,BUNDABERGAERO,2011,26.81488
-24.91,152.32,30.8,BUNDABERGAERO,2012,26.8011
-24.91,152.32,30.8,BUNDABERGAERO,2013,27.57753
-24.91,152.32,30.8,BUNDABERGAERO,2014,27.59425
-24.91,152.32,30.8,BUNDABERGAERO,2015,27.46474
-24.91,152.32,30.8,BUNDABERGAERO,2016,27.79973
-24.91,152.32,30.8,BUNDABERGAERO,2017,27.98898
-24.91,152.32,30.8,BUNDABERGAERO,2018,27.79525
-24.91,152.32,30.8,BUNDABERGAERO,2019,29.91921
-27.63,152.71,24.2,AMBERLEYAMO,1975,25.36961
-27.63,152.71,24.2,AMBERLEYAMO,1976,26.2044
-27.63,152.71,24.2,AMBERLEYAMO,1977,27.21068
-27.63,152.71,24.2,AMBERLEYAMO,1978,26.03609
-27.63,152.71,24.2,AMBERLEYAMO,1979,26.91918
-27.63,152.71,24.2,AMBERLEYAMO,1980,27.52322
-27.63,152.71,24.2,AMBERLEYAMO,1981,26.52967
-27.63,152.71,24.2,AMBERLEYAMO,1982,26.54282
-27.63,152.71,24.2,AMBERLEYAMO,1983,26.1737
-27.63,152.71,24.2,AMBERLEYAMO,1984,26.15
-27.63,152.71,24.2,AMBERLEYAMO,1985,26.19536
-27.63,152.71,24.2,AMBERLEYAMO,1986,27.19916
-27.63,152.71,24.2,AMBERLEYAMO,1987,27.28219
-27.63,152.71,24.2,AMBERLEYAMO,1988,26.75738
-27.63,152.71,24.2,AMBERLEYAMO,1989,25.99014
-27.63,152.71,24.2,AMBERLEYAMO,1990,26.72384
-27.63,152.71,24.2,AMBERLEYAMO,1991,28.04849
-27.63,152.71,24.2,AMBERLEYAMO,1992,26.55082
-27.63,152.71,24.2,AMBERLEYAMO,1993,27.79918
-27.63,152.71,24.2,AMBERLEYAMO,1994,27.19315
-27.63,152.71,24.2,AMBERLEYAMO,1995,26.93562
-27.63,152.71,24.2,AMBERLEYAMO,1996,27.10164
-27.63,152.71,24.2,AMBERLEYAMO,1997,27.2337
-27.63,152.71,24.2,AMBERLEYAMO,1998,27.42645
-27.63,152.71,24.2,AMBERLEYAMO,1999,26.09972
-27.63,152.71,24.2,AMBERLEYAMO,2000,27.34027
-27.63,152.71,24.2,AMBERLEYAMO,2001,27.42986
-27.63,152.71,24.2,AMBERLEYAMO,2002,28.24986
-27.63,152.71,24.2,AMBERLEYAMO,2003,27.02274
-27.63,152.71,24.2,AMBERLEYAMO,2004,27.82049
-27.63,152.71,24.2,AMBERLEYAMO,2005,28.1674
-27.63,152.71,24.2,AMBERLEYAMO,2006,27.59413
-27.63,152.71,24.2,AMBERLEYAMO,2007,27.41475
-27.63,152.71,24.2,AMBERLEYAMO,2008,26.38296
-27.63,152.71,24.2,AMBERLEYAMO,2009,27.72917
-27.63,152.71,24.2,AMBERLEYAMO,2010,25.98757
-27.63,152.71,24.2,AMBERLEYAMO,2011,26.23058
-27.63,152.71,24.2,AMBERLEYAMO,2012,26.96466
-27.63,152.71,24.2,AMBERLEYAMO,2013,27.33194
-27.63,152.71,24.2,AMBERLEYAMO,2014,27.99475
-27.63,152.71,24.2,AMBERLEYAMO,2015,27.04932
-27.63,152.71,24.2,AMBERLEYAMO,2016,27.99014
-27.63,152.71,24.2,AMBERLEYAMO,2017,27.9953
-27.63,152.71,24.2,AMBERLEYAMO,2018,28.00728
-27.63,152.71,24.2,AMBERLEYAMO,2019,30.30473
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1975,22.8598
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1976,23.41409
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1977,23.87912
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1978,23.56474
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1979,23.66758
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1980,23.95234
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1981,23.48324
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1982,23.28685
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1983,23.53863
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1984,23.13661
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1985,23.18932
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1986,23.47452
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1987,23.65589
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1988,23.75328
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1989,23.14685
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1990,23.48049
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1991,24.2478
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1992,23.56475
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1993,23.69151
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1994,23.38733
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1995,23.70685
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1996,23.14928
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1997,24.09327
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1998,24.35158
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,1999,23.47853
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2000,23.71961
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2001,24.4983
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2002,24.32822
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2003,23.15627
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2004,24.36329
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2005,24.50358
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2006,24.16896
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2007,24.15726
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2008,23.63425
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2009,24.45014
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2010,23.99011
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2011,23.67824
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2012,23.77452
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2013,24.25425
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2014,24.29421
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2015,24.10192
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2016,24.95014
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2017,24.93178
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2018,24.19139
-27.03,153.47,99.9,CAPE MORETON LIGHTHOUSE,2019,26.73267
-27.39,153.13,4.5,BRISBANEAERO,1975,24.3375
-27.39,153.13,4.5,BRISBANEAERO,1976,24.90628
-27.39,153.13,4.5,BRISBANEAERO,1977,25.54795
-27.39,153.13,4.5,BRISBANEAERO,1978,24.74274
-27.39,153.13,4.5,BRISBANEAERO,1979,25.39973
-27.39,153.13,4.5,BRISBANEAERO,1980,25.59399
-27.39,153.13,4.5,BRISBANEAERO,1981,25.08795
-27.39,153.13,4.5,BRISBANEAERO,1982,24.96658
-27.39,153.13,4.5,BRISBANEAERO,1983,24.86986
-27.39,153.13,4.5,BRISBANEAERO,1984,24.68251
-27.39,153.13,4.5,BRISBANEAERO,1985,25.02055
-27.39,153.13,4.5,BRISBANEAERO,1986,25.36137
-27.39,153.13,4.5,BRISBANEAERO,1987,25.29945
-27.39,153.13,4.5,BRISBANEAERO,1988,25.10902
-27.39,153.13,4.5,BRISBANEAERO,1989,24.39014
-27.39,153.13,4.5,BRISBANEAERO,1990,24.70904
-27.39,153.13,4.5,BRISBANEAERO,1991,25.51863
-27.39,153.13,4.5,BRISBANEAERO,1992,24.82514
-27.39,153.13,4.5,BRISBANEAERO,1993,25.05836
-27.39,153.13,4.5,BRISBANEAERO,1994,24.87808
-27.39,153.13,4.5,BRISBANEAERO,1995,24.91973
-27.39,153.13,4.5,BRISBANEAERO,1996,25.02814
-27.39,153.13,4.5,BRISBANEAERO,1997,24.85534
-27.39,153.13,4.5,BRISBANEAERO,1998,25.4274
-27.39,153.13,4.5,BRISBANEAERO,1999,24.26356
-27.39,153.13,4.5,BRISBANEAERO,2000,25.08798
